DateTime,Pressure_kPa,pressureBaro,pressureGauge,waterHeight,waterHeight2,waterDepth,waterDepth_m
2019-07-19T17:14:58Z,93.371,94.004815,-0.6338149999999985,-0.06460907237512727,0.001791539245667037,-0.604208460754333,NA
2019-07-19T17:24:58Z,93.36,93.988805,-0.6288049999999998,-0.06409836901121303,0.0023022426095812704,-0.6036977573904188,NA
2019-07-19T17:34:58Z,93.35,94.000195,-0.6501950000000107,-0.06627879714577072,1.2181447502358778e-4,-0.6058781855249764,NA
2019-07-19T17:44:58Z,93.329,93.99715499999999,-0.6681549999999987,-0.06810958205912321,-0.001708970438328905,-0.6077089704383289,NA
2019-07-19T17:54:58Z,93.329,93.97596,-0.6469600000000071,-0.06594903160040846,4.515800203858389e-4,-0.6055484199796142,NA
2019-07-19T18:04:58Z,93.309,93.97534,-0.6663400000000053,-0.067924566768604,-0.0015239551478097024,-0.6075239551478097,NA
2019-07-19T18:14:58Z,93.298,93.958465,-0.6604650000000021,-0.0673256880733947,-9.250764526003985e-4,-0.6069250764526004,NA
2019-07-19T18:24:58Z,93.309,93.95834,-0.6493400000000094,-0.06619164118246781,2.0897043832648898e-4,-0.6057910295616735,NA
2019-07-19T18:34:58Z,93.309,93.96735,-0.6583499999999987,-0.06711009174311913,-7.094801223248293e-4,-0.6067094801223248,NA
2019-07-19T18:44:58Z,93.319,93.978185,-0.6591849999999937,-0.06719520897043768,-7.945973496433778e-4,-0.6067945973496434,NA
2019-07-19T18:54:58Z,93.34,93.994195,-0.6541950000000014,-0.06668654434250779,-2.859327217134833e-4,-0.6062859327217135,NA
2019-07-19T19:04:58Z,93.329,93.997,-0.6680000000000064,-0.06809378185525039,-0.0016931702344560873,-0.6076931702344561,NA
2019-07-19T19:14:58Z,93.329,93.962765,-0.633765000000011,-0.06460397553516932,0.0017966360856249836,-0.604203363914375,NA
2019-07-19T19:24:58Z,93.309,93.958505,-0.6495050000000049,-0.06620846075433282,1.9215086646148793e-4,-0.6058078491335385,NA
2019-07-19T19:34:58Z,93.288,93.94480499999999,-0.6568049999999914,-0.06695259938837833,-5.519877675840279e-4,-0.606551987767584,NA
2019-07-19T19:44:58Z,93.298,93.94450499999999,-0.6465049999999906,-0.06590265035677784,4.979612640164666e-4,-0.6055020387359835,NA
2019-07-19T19:54:58Z,93.298,93.954185,-0.6561849999999936,-0.06688939857288416,-4.887869520898563e-4,-0.6064887869520899,NA
2019-07-19T20:04:58Z,93.298,93.96435,-0.6663499999999942,-0.06792558613659472,-0.0015249745158004147,-0.6075249745158005,NA
2019-07-19T20:14:58Z,93.277,93.928425,-0.6514250000000033,-0.06640417940876689,-3.567787972585945e-6,-0.6060035677879726,NA
2019-07-19T20:24:58Z,93.277,93.93269000000001,-0.655690000000007,-0.06683893985728918,-4.3832823649488095e-4,-0.6064383282364949,NA
2019-07-19T20:34:58Z,93.288,93.929155,-0.6411549999999977,-0.06535728848114146,0.0010433231396528436,-0.6049566768603472,NA
2019-07-19T20:44:58Z,93.288,93.933845,-0.6458450000000084,-0.06583537206931787,5.652395514764291e-4,-0.6054347604485235,NA
2019-07-19T20:54:58Z,93.277,93.92331,-0.6463099999999997,-0.06588277268093778,5.178389398565186e-4,-0.6054821610601435,NA
2019-07-19T21:04:58Z,93.277,93.93519500000001,-0.6581950000000063,-0.0670942915392463,-6.936799184519976e-4,-0.606693679918452,NA
2019-07-19T21:14:58Z,93.288,93.95303,-0.6650300000000016,-0.06779102956167192,-0.0013904179408776168,-0.6073904179408776,NA
2019-07-19T21:24:58Z,93.288,93.93846500000001,-0.6504650000000112,-0.06630632008155057,9.429153924372935e-5,-0.6059057084607562,NA
2019-07-19T21:34:58Z,93.288,93.929155,-0.6411549999999977,-0.06535728848114146,0.0010433231396528436,-0.6049566768603472,NA
2019-07-19T21:44:58Z,93.288,93.95639,-0.6683900000000023,-0.06813353720693192,-0.0017329255861376208,-0.6077329255861376,NA
2019-07-19T21:54:58Z,93.277,93.94780499999999,-0.6708049999999872,-0.06837971457696097,-0.00197910295616667,-0.6079791029561666,NA
2019-07-19T22:04:58Z,93.281,93.94166,-0.6606599999999929,-0.06734556574923475,-9.449541284404506e-4,-0.6069449541284404,NA
2019-07-19T22:14:58Z,93.267,93.938495,-0.6714950000000073,-0.06845005096840033,-0.0020494393476060274,-0.608049439347606,NA
2019-07-19T22:24:58Z,93.277,93.92631,-0.6493099999999998,-0.06618858307849132,2.120285423029833e-4,-0.605787971457697,NA
2019-07-19T22:34:58Z,93.291,93.90646500000001,-0.6154650000000146,-0.06273853211009323,0.0036620795107010773,-0.6023379204892989,NA
2019-07-19T22:44:58Z,93.288,93.93473,-0.6467300000000051,-0.06592558613659583,4.750254841984769e-4,-0.6055249745158016,NA
2019-07-19T22:54:58Z,93.271,93.92346500000001,-0.6524650000000065,-0.06651019367991912,-1.0958205912481311e-4,-0.6061095820591248,NA
2019-07-19T23:04:58Z,93.271,93.917495,-0.6464950000000016,-0.06590163098878711,4.989806320071927e-4,-0.6055010193679928,NA
2019-07-19T23:14:58Z,93.26,93.90865,-0.6486499999999893,-0.06612130479102847,2.7930682976583243e-4,-0.6057206931702341,NA
2019-07-19T23:24:58Z,93.26,93.92370000000001,-0.6637000000000057,-0.06765545361875695,-0.0012548419979626496,-0.6072548419979626,NA
2019-07-19T23:34:58Z,93.26,93.92449500000001,-0.6644950000000023,-0.06773649337410828,-0.0013358817533139777,-0.607335881753314,NA
2019-07-19T23:44:58Z,93.281,93.924,-0.6430000000000007,-0.06554536187563717,8.552497451571328e-4,-0.6051447502548428,NA
2019-07-19T23:54:58Z,93.25,93.90646500000001,-0.6564650000000114,-0.06691794087665763,-5.173292558633275e-4,-0.6065173292558633,NA
2019-07-20T00:04:58Z,93.25,93.917195,-0.6671950000000066,-0.06801172273190689,-0.0016111111111125898,-0.6076111111111125,NA
2019-07-20T00:14:58Z,93.26,93.92,-0.6599999999999966,-0.06727828746177335,-8.776758409790447e-4,-0.6068776758409791,NA
2019-07-20T00:24:58Z,93.25,93.917495,-0.6674950000000024,-0.06804230377166182,-0.001641692150867513,-0.6076416921508675,NA
2019-07-20T00:34:58Z,93.281,93.92535000000001,-0.6443500000000029,-0.06568297655453648,7.176350662578268e-4,-0.6052823649337422,NA
2019-07-20T00:44:58Z,93.281,93.944535,-0.663534999999996,-0.06763863404689052,-0.0012380224260962192,-0.6072380224260963,NA
2019-07-20T00:54:58Z,93.291,93.93630999999999,-0.6453099999999949,-0.06578083588175279,6.197757390415115e-4,-0.6053802242609585,NA
