Plot Title: Barometric,,,,,,,
#,"Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10710509, SEN S/N: 10710509)","Temp, °C (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Detached (LGR S/N: 10710509, SEN S/N: 10710509)","Coupler Attached (LGR S/N: 10710509, SEN S/N: 10710509)","Host Connected (LGR S/N: 10710509, SEN S/N: 10710509)","End Of File (LGR S/N: 10710509, SEN S/N: 10710509)"
3517,2/21/20 20:09,94.775,-2.494,,,,
3518,2/21/20 20:19,94.765,-2.494,,,,
3519,2/21/20 20:29,94.765,-2.494,,,,
3520,2/21/20 20:39,94.744,-2.494,,,,
3521,2/21/20 20:49,94.734,-2.494,,,,
3522,2/21/20 20:59,94.713,-2.494,,,,
3523,2/21/20 21:09,94.713,-2.494,,,,
3524,2/21/20 21:19,94.703,-2.494,,,,
3525,2/21/20 21:29,94.703,-2.494,,,,
3526,2/21/20 21:39,94.703,-2.494,,,,
3527,2/21/20 21:49,94.683,-2.494,,,,
3528,2/21/20 21:59,94.662,-2.494,,,,
3529,2/21/20 22:09,94.642,-2.494,,,,
3530,2/21/20 22:19,94.672,-2.494,,,,
3531,2/21/20 22:29,94.662,-2.494,,,,
3532,2/21/20 22:39,94.631,-2.494,,,,
3533,2/21/20 22:49,94.631,-2.494,,,,
3534,2/21/20 22:59,94.58,-2.494,,,,
3535,2/21/20 23:09,94.58,-2.494,,,,
3536,2/21/20 23:19,94.559,-2.494,,,,
3537,2/21/20 23:29,94.549,-2.494,,,,
3538,2/21/20 23:39,94.529,-2.494,,,,
3539,2/21/20 23:49,94.529,-2.494,,,,
3540,2/21/20 23:59,94.529,-2.494,,,,
3541,2/22/20 0:09,94.518,-2.494,,,,
3542,2/22/20 0:19,94.498,-2.494,,,,
3543,2/22/20 0:29,94.467,-2.494,,,,
3544,2/22/20 0:39,94.477,-2.494,,,,
3545,2/22/20 0:49,94.457,-2.494,,,,
3546,2/22/20 0:59,94.457,-2.494,,,,
3547,2/22/20 1:09,94.436,-2.494,,,,
3548,2/22/20 1:19,94.436,-2.494,,,,
3549,2/22/20 1:29,94.436,-2.494,,,,
3550,2/22/20 1:39,94.436,-2.494,,,,
3551,2/22/20 1:49,94.457,-2.494,,,,
3552,2/22/20 1:59,94.463,-2.61,,,,
3553,2/22/20 2:09,94.442,-2.61,,,,
3554,2/22/20 2:19,94.453,-2.61,,,,
3555,2/22/20 2:29,94.422,-2.61,,,,
3556,2/22/20 2:39,94.381,-2.61,,,,
3557,2/22/20 2:49,94.381,-2.61,,,,
3558,2/22/20 2:59,94.381,-2.61,,,,
3559,2/22/20 3:09,94.36,-2.61,,,,
3560,2/22/20 3:19,94.34,-2.61,,,,
3561,2/22/20 3:29,94.319,-2.61,,,,
3562,2/22/20 3:39,94.319,-2.61,,,,
3563,2/22/20 3:49,94.319,-2.61,,,,
3564,2/22/20 3:59,94.33,-2.61,,,,
3565,2/22/20 4:09,94.35,-2.61,,,,
3566,2/22/20 4:19,94.33,-2.61,,,,
3567,2/22/20 4:29,94.34,-2.61,,,,
3568,2/22/20 4:39,94.34,-2.61,,,,
3569,2/22/20 4:49,94.34,-2.61,,,,
3570,2/22/20 4:59,94.34,-2.61,,,,
3571,2/22/20 5:09,94.34,-2.61,,,,
3572,2/22/20 5:19,94.34,-2.61,,,,
3573,2/22/20 5:29,94.319,-2.61,,,,
3574,2/22/20 5:39,94.33,-2.61,,,,
3575,2/22/20 5:49,94.34,-2.61,,,,
3576,2/22/20 5:59,94.34,-2.61,,,,
3577,2/22/20 6:09,94.34,-2.61,,,,
3578,2/22/20 6:19,94.34,-2.61,,,,
3579,2/22/20 6:29,94.336,-2.727,,,,
3580,2/22/20 6:39,94.356,-2.727,,,,
3581,2/22/20 6:49,94.336,-2.727,,,,
3582,2/22/20 6:59,94.346,-2.727,,,,
3583,2/22/20 7:09,94.366,-2.727,,,,
3584,2/22/20 7:19,94.366,-2.727,,,,
3585,2/22/20 7:29,94.387,-2.727,,,,
3586,2/22/20 7:39,94.397,-2.727,,,,
3587,2/22/20 7:49,94.377,-2.727,,,,
3588,2/22/20 7:59,94.407,-2.727,,,,
3589,2/22/20 8:09,94.418,-2.727,,,,
3590,2/22/20 8:19,94.428,-2.727,,,,
3591,2/22/20 8:29,94.418,-2.727,,,,
3592,2/22/20 8:39,94.438,-2.727,,,,
3593,2/22/20 8:49,94.418,-2.727,,,,
3594,2/22/20 8:59,94.418,-2.727,,,,
3595,2/22/20 9:09,94.428,-2.727,,,,
3596,2/22/20 9:19,94.407,-2.727,,,,
3597,2/22/20 9:29,94.397,-2.727,,,,
3598,2/22/20 9:39,94.407,-2.727,,,,
3599,2/22/20 9:49,94.397,-2.727,,,,
3600,2/22/20 9:59,94.407,-2.727,,,,
3601,2/22/20 10:09,94.397,-2.727,,,,
3602,2/22/20 10:19,94.407,-2.727,,,,
3603,2/22/20 10:29,94.407,-2.727,,,,
3604,2/22/20 10:39,94.377,-2.727,,,,
3605,2/22/20 10:49,94.391,-2.61,,,,
3606,2/22/20 10:59,94.371,-2.61,,,,
3607,2/22/20 11:09,94.381,-2.61,,,,
3608,2/22/20 11:19,94.35,-2.61,,,,
3609,2/22/20 11:29,94.36,-2.61,,,,
3610,2/22/20 11:39,94.344,-2.494,,,,
3611,2/22/20 11:49,94.365,-2.494,,,,
3612,2/22/20 11:59,94.344,-2.494,,,,
3613,2/22/20 12:09,94.354,-2.494,,,,
3614,2/22/20 12:19,94.344,-2.494,,,,
3615,2/22/20 12:29,94.328,-2.377,,,,
3616,2/22/20 12:39,94.348,-2.377,,,,
3617,2/22/20 12:49,94.317,-2.377,,,,
3618,2/22/20 12:59,94.307,-2.377,,,,
3619,2/22/20 13:09,94.297,-2.377,,,,
3620,2/22/20 13:19,94.276,-2.377,,,,
3621,2/22/20 13:29,94.281,-2.261,,,,
3622,2/22/20 13:39,94.27,-2.261,,,,
3623,2/22/20 13:49,94.281,-2.261,,,,
3624,2/22/20 13:59,94.285,-2.145,,,,
3625,2/22/20 14:09,94.274,-2.145,,,,
3626,2/22/20 14:19,94.264,-2.145,,,,
3627,2/22/20 14:29,94.285,-2.145,,,,
3628,2/22/20 14:39,94.285,-2.145,,,,
3629,2/22/20 14:49,94.274,-2.145,,,,
3630,2/22/20 14:59,94.285,-2.145,,,,
3631,2/22/20 15:09,94.289,-2.03,,,,
3632,2/22/20 15:19,94.299,-2.03,,,,
3633,2/22/20 15:29,94.279,-2.03,,,,
3634,2/22/20 15:39,94.299,-2.03,,,,
3635,2/22/20 15:49,94.309,-2.03,,,,
3636,2/22/20 15:59,94.309,-2.03,,,,
3637,2/22/20 16:09,94.33,-2.03,,,,
3638,2/22/20 16:19,94.334,-1.914,,,,
3639,2/22/20 16:29,94.344,-1.914,,,,
3640,2/22/20 16:39,94.334,-1.914,,,,
3641,2/22/20 16:49,94.314,-1.914,,,,
3642,2/22/20 16:59,94.334,-1.914,,,,
3643,2/22/20 17:09,94.324,-1.914,,,,
3644,2/22/20 17:19,94.355,-1.914,,,,
3645,2/22/20 17:29,94.355,-1.914,,,,
3646,2/22/20 17:39,94.375,-1.914,,,,
3647,2/22/20 17:49,94.385,-1.914,,,,
3648,2/22/20 17:59,94.385,-1.914,,,,
3649,2/22/20 18:09,94.396,-1.914,,,,
3650,2/22/20 18:19,94.416,-1.914,,,,
3651,2/22/20 18:29,94.416,-1.914,,,,
3652,2/22/20 18:39,94.416,-1.914,,,,
3653,2/22/20 18:49,94.406,-1.914,,,,
3654,2/22/20 18:59,94.426,-1.914,,,,
3655,2/22/20 19:09,94.447,-1.914,,,,
3656,2/22/20 19:19,94.451,-1.799,,,,
3657,2/22/20 19:29,94.451,-1.799,,,,
3658,2/22/20 19:39,94.431,-1.799,,,,
3659,2/22/20 19:49,94.451,-1.799,,,,
3660,2/22/20 19:59,94.461,-1.799,,,,
3661,2/22/20 20:09,94.472,-1.799,,,,
3662,2/22/20 20:19,94.482,-1.799,,,,
3663,2/22/20 20:29,94.472,-1.799,,,,
3664,2/22/20 20:39,94.472,-1.799,,,,
3665,2/22/20 20:49,94.482,-1.799,,,,
3666,2/22/20 20:59,94.476,-1.684,,,,
3667,2/22/20 21:09,94.476,-1.684,,,,
3668,2/22/20 21:19,94.496,-1.684,,,,
3669,2/22/20 21:29,94.486,-1.684,,,,
3670,2/22/20 21:39,94.496,-1.684,,,,
3671,2/22/20 21:49,94.496,-1.684,,,,
3672,2/22/20 21:59,94.507,-1.684,,,,
3673,2/22/20 22:09,94.507,-1.684,,,,
3674,2/22/20 22:19,94.496,-1.684,,,,
3675,2/22/20 22:29,94.507,-1.684,,,,
3676,2/22/20 22:39,94.486,-1.684,,,,
3677,2/22/20 22:49,94.486,-1.684,,,,
3678,2/22/20 22:59,94.486,-1.684,,,,
3679,2/22/20 23:09,94.496,-1.684,,,,
3680,2/22/20 23:19,94.507,-1.684,,,,
3681,2/22/20 23:29,94.507,-1.684,,,,
3682,2/22/20 23:39,94.496,-1.684,,,,
3683,2/22/20 23:49,94.496,-1.684,,,,
3684,2/22/20 23:59,94.507,-1.684,,,,
3685,2/23/20 0:09,94.507,-1.684,,,,
3686,2/23/20 0:19,94.496,-1.684,,,,
3687,2/23/20 0:29,94.507,-1.684,,,,
3688,2/23/20 0:39,94.507,-1.684,,,,
3689,2/23/20 0:49,94.496,-1.684,,,,
3690,2/23/20 0:59,94.486,-1.684,,,,
3691,2/23/20 1:09,94.476,-1.684,,,,
3692,2/23/20 1:19,94.476,-1.684,,,,
3693,2/23/20 1:29,94.476,-1.684,,,,
3694,2/23/20 1:39,94.486,-1.684,,,,
3695,2/23/20 1:49,94.476,-1.684,,,,
3696,2/23/20 1:59,94.455,-1.684,,,,
3697,2/23/20 2:09,94.455,-1.684,,,,
3698,2/23/20 2:19,94.435,-1.684,,,,
3699,2/23/20 2:29,94.445,-1.684,,,,
3700,2/23/20 2:39,94.424,-1.684,,,,
3701,2/23/20 2:49,94.424,-1.684,,,,
3702,2/23/20 2:59,94.445,-1.684,,,,
3703,2/23/20 3:09,94.435,-1.684,,,,
3704,2/23/20 3:19,94.455,-1.684,,,,
3705,2/23/20 3:29,94.445,-1.684,,,,
3706,2/23/20 3:39,94.445,-1.684,,,,
3707,2/23/20 3:49,94.455,-1.684,,,,
3708,2/23/20 3:59,94.466,-1.684,,,,
3709,2/23/20 4:09,94.466,-1.684,,,,
3710,2/23/20 4:19,94.472,-1.799,,,,
3711,2/23/20 4:29,94.472,-1.799,,,,
3712,2/23/20 4:39,94.482,-1.799,,,,
3713,2/23/20 4:49,94.482,-1.799,,,,
3714,2/23/20 4:59,94.482,-1.799,,,,
3715,2/23/20 5:09,94.472,-1.799,,,,
3716,2/23/20 5:19,94.502,-1.799,,,,
3717,2/23/20 5:29,94.482,-1.799,,,,
3718,2/23/20 5:39,94.482,-1.799,,,,
3719,2/23/20 5:49,94.492,-1.799,,,,
3720,2/23/20 5:59,94.492,-1.799,,,,
3721,2/23/20 6:09,94.472,-1.799,,,,
3722,2/23/20 6:19,94.482,-1.799,,,,
3723,2/23/20 6:29,94.482,-1.799,,,,
3724,2/23/20 6:39,94.482,-1.799,,,,
3725,2/23/20 6:49,94.482,-1.799,,,,
3726,2/23/20 6:59,94.502,-1.799,,,,
3727,2/23/20 7:09,94.488,-1.914,,,,
3728,2/23/20 7:19,94.509,-1.914,,,,
3729,2/23/20 7:29,94.509,-1.914,,,,
3730,2/23/20 7:39,94.519,-1.914,,,,
3731,2/23/20 7:49,94.519,-1.914,,,,
3732,2/23/20 7:59,94.519,-1.914,,,,
3733,2/23/20 8:09,94.519,-1.914,,,,
3734,2/23/20 8:19,94.529,-1.914,,,,
3735,2/23/20 8:29,94.529,-1.914,,,,
3736,2/23/20 8:39,94.529,-1.914,,,,
3737,2/23/20 8:49,94.539,-1.914,,,,
3738,2/23/20 8:59,94.529,-1.914,,,,
3739,2/23/20 9:09,94.519,-1.914,,,,
3740,2/23/20 9:19,94.519,-1.914,,,,
3741,2/23/20 9:29,94.523,-1.799,,,,
3742,2/23/20 9:39,94.513,-1.799,,,,
3743,2/23/20 9:49,94.513,-1.799,,,,
3744,2/23/20 9:59,94.502,-1.799,,,,
3745,2/23/20 10:09,94.502,-1.799,,,,
3746,2/23/20 10:19,94.492,-1.799,,,,
3747,2/23/20 10:29,94.492,-1.799,,,,
3748,2/23/20 10:39,94.482,-1.799,,,,
3749,2/23/20 10:49,94.482,-1.799,,,,
3750,2/23/20 10:59,94.496,-1.684,,,,
3751,2/23/20 11:09,94.486,-1.684,,,,
3752,2/23/20 11:19,94.476,-1.684,,,,
3753,2/23/20 11:29,94.455,-1.684,,,,
3754,2/23/20 11:39,94.429,-1.57,,,,
3755,2/23/20 11:49,94.408,-1.57,,,,
3756,2/23/20 11:59,94.418,-1.57,,,,
3757,2/23/20 12:09,94.408,-1.57,,,,
3758,2/23/20 12:19,94.433,-1.456,,,,
3759,2/23/20 12:29,94.402,-1.456,,,,
3760,2/23/20 12:39,94.385,-1.341,,,,
3761,2/23/20 12:49,94.365,-1.341,,,,
3762,2/23/20 12:59,94.365,-1.341,,,,
3763,2/23/20 13:09,94.359,-1.228,,,,
3764,2/23/20 13:19,94.357,-1.001,,,,
3765,2/23/20 13:29,94.34,-0.887,,,,
3766,2/23/20 13:39,94.328,-0.662,,,,
3767,2/23/20 13:49,94.322,-0.549,,,,
3768,2/23/20 13:59,94.326,-0.437,,,,
3769,2/23/20 14:09,94.33,-0.325,,,,
3770,2/23/20 14:19,94.319,-0.325,,,,
3771,2/23/20 14:29,94.334,-0.213,,,,
3772,2/23/20 14:39,94.323,-0.213,,,,
3773,2/23/20 14:49,94.323,-0.213,,,,
3774,2/23/20 14:59,94.327,-0.102,,,,
3775,2/23/20 15:09,94.327,-0.102,,,,
3776,2/23/20 15:19,94.327,-0.102,,,,
3777,2/23/20 15:29,94.327,-0.102,,,,
3778,2/23/20 15:39,94.317,-0.102,,,,
3779,2/23/20 15:49,94.307,-0.102,,,,
3780,2/23/20 15:59,94.307,-0.102,,,,
3781,2/23/20 16:09,94.307,-0.102,,,,
3782,2/23/20 16:19,94.307,-0.102,,,,
3783,2/23/20 16:29,94.307,-0.102,,,,
3784,2/23/20 16:39,94.307,-0.102,,,,
3785,2/23/20 16:49,94.307,-0.102,,,,
3786,2/23/20 16:59,94.327,-0.102,,,,
3787,2/23/20 17:09,94.327,-0.102,,,,
3788,2/23/20 17:19,94.327,-0.102,,,,
3789,2/23/20 17:29,94.338,-0.102,,,,
3790,2/23/20 17:39,94.348,-0.102,,,,
3791,2/23/20 17:49,94.327,-0.102,,,,
3792,2/23/20 17:59,94.338,-0.102,,,,
3793,2/23/20 18:09,94.317,-0.102,,,,
3794,2/23/20 18:19,94.338,-0.102,,,,
3795,2/23/20 18:29,94.348,-0.102,,,,
3796,2/23/20 18:39,94.358,-0.102,,,,
3797,2/23/20 18:49,94.358,-0.102,,,,
3798,2/23/20 18:59,94.338,-0.102,,,,
3799,2/23/20 19:09,94.358,-0.102,,,,
3800,2/23/20 19:19,94.358,-0.102,,,,
3801,2/23/20 19:29,94.348,-0.102,,,,
3802,2/23/20 19:39,94.358,-0.102,,,,
3803,2/23/20 19:49,94.338,-0.102,,,,
3804,2/23/20 19:59,94.348,-0.102,,,,
3805,2/23/20 20:09,94.348,-0.102,,,,
3806,2/23/20 20:19,94.348,-0.102,,,,
3807,2/23/20 20:29,94.358,-0.102,,,,
3808,2/23/20 20:39,94.338,-0.102,,,,
3809,2/23/20 20:49,94.348,-0.102,,,,
3810,2/23/20 20:59,94.369,-0.102,,,,
3811,2/23/20 21:09,94.348,-0.102,,,,
3812,2/23/20 21:19,94.358,-0.102,,,,
3813,2/23/20 21:29,94.358,-0.102,,,,
3814,2/23/20 21:39,94.358,-0.102,,,,
3815,2/23/20 21:49,94.348,-0.102,,,,
3816,2/23/20 21:59,94.327,-0.102,,,,
3817,2/23/20 22:09,94.348,-0.102,,,,
3818,2/23/20 22:19,94.348,-0.102,,,,
3819,2/23/20 22:29,94.358,-0.102,,,,
3820,2/23/20 22:39,94.348,-0.102,,,,
3821,2/23/20 22:49,94.338,-0.102,,,,
3822,2/23/20 22:59,94.327,-0.102,,,,
3823,2/23/20 23:09,94.348,-0.102,,,,
3824,2/23/20 23:19,94.338,-0.102,,,,
3825,2/23/20 23:29,94.348,-0.102,,,,
3826,2/23/20 23:39,94.338,-0.102,,,,
3827,2/23/20 23:49,94.317,-0.102,,,,
3828,2/23/20 23:59,94.327,-0.102,,,,
3829,2/24/20 0:09,94.317,-0.102,,,,
3830,2/24/20 0:19,94.317,-0.102,,,,
3831,2/24/20 0:29,94.307,-0.102,,,,
3832,2/24/20 0:39,94.286,-0.102,,,,
3833,2/24/20 0:49,94.286,-0.102,,,,
3834,2/24/20 0:59,94.286,-0.102,,,,
3835,2/24/20 1:09,94.282,-0.213,,,,
3836,2/24/20 1:19,94.293,-0.213,,,,
3837,2/24/20 1:29,94.282,-0.213,,,,
3838,2/24/20 1:39,94.282,-0.213,,,,
3839,2/24/20 1:49,94.272,-0.213,,,,
3840,2/24/20 1:59,94.272,-0.213,,,,
3841,2/24/20 2:09,94.282,-0.213,,,,
3842,2/24/20 2:19,94.262,-0.213,,,,
3843,2/24/20 2:29,94.262,-0.213,,,,
3844,2/24/20 2:39,94.262,-0.213,,,,
3845,2/24/20 2:49,94.262,-0.213,,,,
3846,2/24/20 2:59,94.241,-0.213,,,,
3847,2/24/20 3:09,94.252,-0.213,,,,
3848,2/24/20 3:19,94.237,-0.325,,,,
3849,2/24/20 3:29,94.217,-0.325,,,,
3850,2/24/20 3:39,94.206,-0.325,,,,
3851,2/24/20 3:49,94.196,-0.325,,,,
3852,2/24/20 3:59,94.196,-0.325,,,,
3853,2/24/20 4:09,94.206,-0.325,,,,
3854,2/24/20 4:19,94.217,-0.325,,,,
3855,2/24/20 4:29,94.227,-0.325,,,,
3856,2/24/20 4:39,94.233,-0.437,,,,
3857,2/24/20 4:49,94.223,-0.437,,,,
3858,2/24/20 4:59,94.223,-0.437,,,,
3859,2/24/20 5:09,94.233,-0.437,,,,
3860,2/24/20 5:19,94.223,-0.437,,,,
3861,2/24/20 5:29,94.202,-0.437,,,,
3862,2/24/20 5:39,94.198,-0.549,,,,
3863,2/24/20 5:49,94.209,-0.549,,,,
3864,2/24/20 5:59,94.219,-0.549,,,,
3865,2/24/20 6:09,94.209,-0.549,,,,
3866,2/24/20 6:19,94.198,-0.549,,,,
3867,2/24/20 6:29,94.198,-0.549,,,,
3868,2/24/20 6:39,94.184,-0.662,,,,
3869,2/24/20 6:49,94.194,-0.662,,,,
3870,2/24/20 6:59,94.205,-0.662,,,,
3871,2/24/20 7:09,94.215,-0.662,,,,
3872,2/24/20 7:19,94.215,-0.662,,,,
3873,2/24/20 7:29,94.235,-0.662,,,,
3874,2/24/20 7:39,94.235,-0.662,,,,
3875,2/24/20 7:49,94.252,-0.774,,,,
3876,2/24/20 7:59,94.262,-0.774,,,,
3877,2/24/20 8:09,94.252,-0.774,,,,
3878,2/24/20 8:19,94.272,-0.774,,,,
3879,2/24/20 8:29,94.262,-0.774,,,,
3880,2/24/20 8:39,94.262,-0.774,,,,
3881,2/24/20 8:49,94.283,-0.774,,,,
3882,2/24/20 8:59,94.262,-0.774,,,,
3883,2/24/20 9:09,94.252,-0.774,,,,
3884,2/24/20 9:19,94.242,-0.774,,,,
3885,2/24/20 9:29,94.231,-0.774,,,,
3886,2/24/20 9:39,94.242,-0.774,,,,
3887,2/24/20 9:49,94.211,-0.774,,,,
3888,2/24/20 9:59,94.221,-0.774,,,,
3889,2/24/20 10:09,94.211,-0.774,,,,
3890,2/24/20 10:19,94.201,-0.774,,,,
3891,2/24/20 10:29,94.211,-0.774,,,,
3892,2/24/20 10:39,94.201,-0.774,,,,
3893,2/24/20 10:49,94.194,-0.662,,,,
3894,2/24/20 10:59,94.194,-0.662,,,,
3895,2/24/20 11:09,94.184,-0.662,,,,
3896,2/24/20 11:19,94.188,-0.549,,,,
3897,2/24/20 11:29,94.168,-0.549,,,,
3898,2/24/20 11:39,94.161,-0.437,,,,
3899,2/24/20 11:49,94.161,-0.437,,,,
3900,2/24/20 11:59,94.165,-0.325,,,,
3901,2/24/20 12:09,94.135,-0.325,,,,
3902,2/24/20 12:19,94.118,-0.213,,,,
3903,2/24/20 12:29,94.128,-0.213,,,,
3904,2/24/20 12:39,94.108,-0.213,,,,
3905,2/24/20 12:49,94.091,-0.102,,,,
3906,2/24/20 12:59,94.091,-0.102,,,,
3907,2/24/20 13:09,94.091,-0.102,,,,
3908,2/24/20 13:19,94.091,-0.102,,,,
3909,2/24/20 13:29,94.085,0.01,,,,
3910,2/24/20 13:39,94.095,0.01,,,,
3911,2/24/20 13:49,94.075,0.01,,,,
3912,2/24/20 13:59,94.065,0.01,,,,
3913,2/24/20 14:09,94.085,0.01,,,,
3914,2/24/20 14:19,94.065,0.01,,,,
3915,2/24/20 14:29,94.065,0.01,,,,
3916,2/24/20 14:39,94.044,0.01,,,,
3917,2/24/20 14:49,94.044,0.01,,,,
3918,2/24/20 14:59,94.044,0.01,,,,
3919,2/24/20 15:09,94.044,0.01,,,,
3920,2/24/20 15:19,94.065,0.01,,,,
3921,2/24/20 15:29,94.054,0.01,,,,
3922,2/24/20 15:39,94.065,0.01,,,,
3923,2/24/20 15:49,94.054,0.01,,,,
3924,2/24/20 15:59,94.044,0.01,,,,
3925,2/24/20 16:09,94.034,0.01,,,,
3926,2/24/20 16:19,94.034,0.01,,,,
3927,2/24/20 16:29,94.034,0.01,,,,
3928,2/24/20 16:39,94.054,0.01,,,,
3929,2/24/20 16:49,94.054,0.01,,,,
3930,2/24/20 16:59,94.065,0.01,,,,
3931,2/24/20 17:09,94.054,0.01,,,,
3932,2/24/20 17:19,94.075,0.01,,,,
3933,2/24/20 17:29,94.075,0.01,,,,
3934,2/24/20 17:39,94.075,0.01,,,,
3935,2/24/20 17:49,94.075,0.01,,,,
3936,2/24/20 17:59,94.075,0.01,,,,
3937,2/24/20 18:09,94.075,0.01,,,,
3938,2/24/20 18:19,94.075,0.01,,,,
3939,2/24/20 18:29,94.085,0.01,,,,
3940,2/24/20 18:39,94.075,0.01,,,,
3941,2/24/20 18:49,94.085,0.01,,,,
3942,2/24/20 18:59,94.085,0.01,,,,
3943,2/24/20 19:09,94.085,0.01,,,,
3944,2/24/20 19:19,94.095,0.01,,,,
3945,2/24/20 19:29,94.106,0.01,,,,
3946,2/24/20 19:39,94.116,0.01,,,,
3947,2/24/20 19:49,94.136,0.01,,,,
3948,2/24/20 19:59,94.136,0.01,,,,
3949,2/24/20 20:09,94.157,0.01,,,,
3950,2/24/20 20:19,94.167,0.01,,,,
3951,2/24/20 20:29,94.147,0.01,,,,
3952,2/24/20 20:39,94.157,0.01,,,,
3953,2/24/20 20:49,94.147,0.01,,,,
3954,2/24/20 20:59,94.136,0.01,,,,
3955,2/24/20 21:09,94.147,0.01,,,,
3956,2/24/20 21:19,94.126,0.01,,,,
3957,2/24/20 21:29,94.147,0.01,,,,
3958,2/24/20 21:39,94.116,0.01,,,,
3959,2/24/20 21:49,94.126,0.01,,,,
3960,2/24/20 21:59,94.136,0.01,,,,
3961,2/24/20 22:09,94.126,0.01,,,,
3962,2/24/20 22:19,94.136,0.01,,,,
3963,2/24/20 22:29,94.167,0.01,,,,
3964,2/24/20 22:39,94.147,0.01,,,,
3965,2/24/20 22:49,94.136,0.01,,,,
3966,2/24/20 22:59,94.147,0.01,,,,
3967,2/24/20 23:09,94.136,0.01,,,,
3968,2/24/20 23:19,94.126,0.01,,,,
3969,2/24/20 23:29,94.126,0.01,,,,
3970,2/24/20 23:39,94.147,0.01,,,,
3971,2/24/20 23:49,94.126,0.01,,,,
3972,2/24/20 23:59,94.147,0.01,,,,
3973,2/25/20 0:09,94.126,0.01,,,,
3974,2/25/20 0:19,94.106,0.01,,,,
3975,2/25/20 0:29,94.075,0.01,,,,
3976,2/25/20 0:39,94.085,0.01,,,,
3977,2/25/20 0:49,94.085,0.01,,,,
3978,2/25/20 0:59,94.054,0.01,,,,
3979,2/25/20 1:09,94.044,0.01,,,,
3980,2/25/20 1:19,94.023,0.01,,,,
3981,2/25/20 1:29,94.013,0.01,,,,
3982,2/25/20 1:39,94.003,0.01,,,,
3983,2/25/20 1:49,93.993,0.01,,,,
3984,2/25/20 1:59,94.003,0.01,,,,
3985,2/25/20 2:09,93.993,0.01,,,,
3986,2/25/20 2:19,93.952,0.01,,,,
3987,2/25/20 2:29,93.952,0.01,,,,
3988,2/25/20 2:39,93.952,0.01,,,,
3989,2/25/20 2:49,93.962,0.01,,,,
3990,2/25/20 2:59,93.941,0.01,,,,
3991,2/25/20 3:09,93.931,0.01,,,,
3992,2/25/20 3:19,93.952,0.01,,,,
3993,2/25/20 3:29,93.952,0.01,,,,
3994,2/25/20 3:39,93.962,0.01,,,,
3995,2/25/20 3:49,93.941,0.01,,,,
3996,2/25/20 3:59,93.952,0.01,,,,
3997,2/25/20 4:09,93.972,0.01,,,,
3998,2/25/20 4:19,93.962,0.01,,,,
3999,2/25/20 4:29,93.972,0.01,,,,
4000,2/25/20 4:39,93.982,0.01,,,,
4001,2/25/20 4:49,93.982,0.01,,,,
4002,2/25/20 4:59,93.962,0.01,,,,
4003,2/25/20 5:09,93.982,0.01,,,,
4004,2/25/20 5:19,93.993,0.01,,,,
4005,2/25/20 5:29,93.993,0.01,,,,
4006,2/25/20 5:39,94.003,0.01,,,,
4007,2/25/20 5:49,94.013,0.01,,,,
4008,2/25/20 5:59,94.013,0.01,,,,
4009,2/25/20 6:09,94.013,0.01,,,,
4010,2/25/20 6:19,94.003,0.01,,,,
4011,2/25/20 6:29,94.023,0.01,,,,
4012,2/25/20 6:39,94.013,0.01,,,,
4013,2/25/20 6:49,94.023,0.01,,,,
4014,2/25/20 6:59,94.013,0.01,,,,
4015,2/25/20 7:09,94.034,0.01,,,,
4016,2/25/20 7:19,94.044,0.01,,,,
4017,2/25/20 7:29,94.054,0.01,,,,
4018,2/25/20 7:39,94.034,0.01,,,,
4019,2/25/20 7:49,94.034,0.01,,,,
4020,2/25/20 7:59,94.044,0.01,,,,
4021,2/25/20 8:09,94.054,0.01,,,,
4022,2/25/20 8:19,94.044,0.01,,,,
4023,2/25/20 8:29,94.044,0.01,,,,
4024,2/25/20 8:39,94.034,0.01,,,,
4025,2/25/20 8:49,94.034,0.01,,,,
4026,2/25/20 8:59,94.034,0.01,,,,
4027,2/25/20 9:09,94.023,0.01,,,,
4028,2/25/20 9:19,94.034,0.01,,,,
4029,2/25/20 9:29,94.003,0.01,,,,
4030,2/25/20 9:39,94.034,0.01,,,,
4031,2/25/20 9:49,93.993,0.01,,,,
4032,2/25/20 9:59,93.993,0.01,,,,
4033,2/25/20 10:09,94.023,0.01,,,,
4034,2/25/20 10:19,94.013,0.01,,,,
4035,2/25/20 10:29,94.003,0.01,,,,
4036,2/25/20 10:39,94.003,0.01,,,,
4037,2/25/20 10:49,94.013,0.01,,,,
4038,2/25/20 10:59,94.003,0.01,,,,
4039,2/25/20 11:09,94.013,0.01,,,,
4040,2/25/20 11:19,94.003,0.01,,,,
4041,2/25/20 11:29,93.993,0.01,,,,
4042,2/25/20 11:39,93.993,0.01,,,,
4043,2/25/20 11:49,94.003,0.01,,,,
4044,2/25/20 11:59,93.993,0.01,,,,
4045,2/25/20 12:09,93.997,0.121,,,,
4046,2/25/20 12:19,93.997,0.121,,,,
4047,2/25/20 12:29,93.976,0.121,,,,
4048,2/25/20 12:39,93.976,0.121,,,,
4049,2/25/20 12:49,93.956,0.121,,,,
4050,2/25/20 12:59,93.956,0.121,,,,
4051,2/25/20 13:09,93.956,0.121,,,,
