"Plot Title: 52_3_s1"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 20357937, SEN S/N: 20357937)","Temp, °C (LGR S/N: 20357937, SEN S/N: 20357937)"
7121,11/20/19 11:34:58 PM,97.584,5.037
7122,11/20/19 11:44:58 PM,97.584,5.037
7123,11/20/19 11:54:58 PM,97.574,5.037
7124,11/21/19 12:04:58 AM,97.574,5.037
7125,11/21/19 12:14:58 AM,97.595,5.037
7126,11/21/19 12:24:58 AM,97.574,5.037
7127,11/21/19 12:34:58 AM,97.574,5.037
7128,11/21/19 12:44:58 AM,97.584,5.037
7129,11/21/19 12:54:58 AM,97.595,5.037
7130,11/21/19 01:04:58 AM,97.627,5.037
7131,11/21/19 01:14:58 AM,97.627,5.037
7132,11/21/19 01:24:58 AM,97.616,5.037
7133,11/21/19 01:34:58 AM,97.616,5.037
7134,11/21/19 01:44:58 AM,97.616,5.037
7135,11/21/19 01:54:58 AM,97.606,5.037
7136,11/21/19 02:04:58 AM,97.627,5.037
7137,11/21/19 02:14:58 AM,97.616,5.037
7138,11/21/19 02:24:58 AM,97.595,5.037
7139,11/21/19 02:34:58 AM,97.595,5.037
7140,11/21/19 02:44:58 AM,97.627,5.037
7141,11/21/19 02:54:58 AM,97.606,5.037
7142,11/21/19 03:04:58 AM,97.627,5.037
7143,11/21/19 03:14:58 AM,97.627,5.037
7144,11/21/19 03:24:58 AM,97.627,5.037
7145,11/21/19 03:34:58 AM,97.616,5.037
7146,11/21/19 03:44:58 AM,97.606,5.037
7147,11/21/19 03:54:58 AM,97.595,5.037
7148,11/21/19 04:04:58 AM,97.595,5.037
7149,11/21/19 04:14:58 AM,97.595,5.037
7150,11/21/19 04:24:58 AM,97.606,5.037
7151,11/21/19 04:34:58 AM,97.574,5.037
7152,11/21/19 04:44:58 AM,97.563,5.037
7153,11/21/19 04:54:58 AM,97.542,5.037
7154,11/21/19 05:04:58 AM,97.576,5.141
7155,11/21/19 05:14:58 AM,97.597,5.141
7156,11/21/19 05:24:58 AM,97.584,5.037
7157,11/21/19 05:34:58 AM,97.608,5.141
7158,11/21/19 05:44:58 AM,97.597,5.141
7159,11/21/19 05:54:58 AM,97.619,5.141
7160,11/21/19 06:04:58 AM,97.619,5.141
7161,11/21/19 06:14:58 AM,97.608,5.141
7162,11/21/19 06:24:58 AM,97.629,5.141
7163,11/21/19 06:34:58 AM,97.651,5.141
7164,11/21/19 06:44:58 AM,97.661,5.141
7165,11/21/19 06:54:58 AM,97.651,5.141
7166,11/21/19 07:04:58 AM,97.672,5.141
7167,11/21/19 07:14:58 AM,97.683,5.141
7168,11/21/19 07:24:58 AM,97.693,5.141
7169,11/21/19 07:34:58 AM,97.693,5.141
7170,11/21/19 07:44:58 AM,97.715,5.141
7171,11/21/19 07:54:58 AM,97.693,5.141
7172,11/21/19 08:04:58 AM,97.704,5.141
7173,11/21/19 08:14:58 AM,97.693,5.141
7174,11/21/19 08:24:58 AM,97.683,5.141
7175,11/21/19 08:34:58 AM,97.693,5.141
7176,11/21/19 08:44:58 AM,97.715,5.141
7177,11/21/19 08:54:58 AM,97.715,5.141
7178,11/21/19 09:04:58 AM,97.725,5.141
7179,11/21/19 09:14:58 AM,97.736,5.141
7180,11/21/19 09:24:58 AM,97.736,5.141
7181,11/21/19 09:34:58 AM,97.747,5.141
7182,11/21/19 09:44:58 AM,97.747,5.141
7183,11/21/19 09:54:58 AM,97.779,5.141
7184,11/21/19 10:04:58 AM,97.757,5.141
7185,11/21/19 10:14:58 AM,97.789,5.141
7186,11/21/19 10:24:58 AM,97.768,5.141
7187,11/21/19 10:34:58 AM,97.779,5.141
7188,11/21/19 10:44:58 AM,97.768,5.141
7189,11/21/19 10:54:58 AM,97.768,5.141
7190,11/21/19 11:04:58 AM,97.757,5.141
7191,11/21/19 11:14:58 AM,97.747,5.141
7192,11/21/19 11:24:58 AM,97.715,5.141
7193,11/21/19 11:34:58 AM,97.715,5.141
7194,11/21/19 11:44:58 AM,97.715,5.141
7195,11/21/19 11:54:58 AM,97.704,5.141
7196,11/21/19 12:04:58 PM,97.704,5.141
7197,11/21/19 12:14:58 PM,97.704,5.141
7198,11/21/19 12:24:58 PM,97.672,5.141
7199,11/21/19 12:34:58 PM,97.672,5.141
7200,11/21/19 12:44:58 PM,97.661,5.141
7201,11/21/19 12:54:58 PM,97.651,5.141
7202,11/21/19 01:04:58 PM,97.651,5.141
7203,11/21/19 01:14:58 PM,97.651,5.141
7204,11/21/19 01:24:58 PM,97.640,5.141
7205,11/21/19 01:34:58 PM,97.608,5.141
7206,11/21/19 01:44:58 PM,97.608,5.141
7207,11/21/19 01:54:58 PM,97.608,5.141
7208,11/21/19 02:04:58 PM,97.608,5.141
7209,11/21/19 02:14:58 PM,97.619,5.141
7210,11/21/19 02:24:58 PM,97.608,5.141
7211,11/21/19 02:34:58 PM,97.608,5.141
7212,11/21/19 02:44:58 PM,97.608,5.141
7213,11/21/19 02:54:58 PM,97.587,5.141
7214,11/21/19 03:04:58 PM,97.587,5.141
7215,11/21/19 03:14:58 PM,97.587,5.141
7216,11/21/19 03:24:58 PM,97.587,5.141
7217,11/21/19 03:34:58 PM,97.576,5.141
7218,11/21/19 03:44:58 PM,97.587,5.141
7219,11/21/19 03:54:58 PM,97.597,5.141
7220,11/21/19 04:04:58 PM,97.587,5.141
7221,11/21/19 04:14:58 PM,97.587,5.141
7222,11/21/19 04:24:58 PM,97.587,5.141
7223,11/21/19 04:34:58 PM,97.587,5.141
7224,11/21/19 04:44:58 PM,97.565,5.141
7225,11/21/19 04:54:58 PM,97.555,5.141
7226,11/21/19 05:04:58 PM,97.534,5.141
7227,11/21/19 05:14:58 PM,97.523,5.141
7228,11/21/19 05:24:58 PM,97.491,5.141
7229,11/21/19 05:34:58 PM,97.480,5.141
7230,11/21/19 05:44:58 PM,97.480,5.141
7231,11/21/19 05:54:58 PM,97.491,5.141
7232,11/21/19 06:04:58 PM,97.491,5.141
7233,11/21/19 06:14:58 PM,97.480,5.141
7234,11/21/19 06:24:58 PM,97.491,5.141
7235,11/21/19 06:34:58 PM,97.470,5.141
7236,11/21/19 06:44:58 PM,97.459,5.141
7237,11/21/19 06:54:58 PM,97.470,5.141
7238,11/21/19 07:04:58 PM,97.459,5.141
7239,11/21/19 07:14:58 PM,97.459,5.141
7240,11/21/19 07:24:58 PM,97.448,5.141
7241,11/21/19 07:34:58 PM,97.448,5.141
7242,11/21/19 07:44:58 PM,97.459,5.141
7243,11/21/19 07:54:58 PM,97.448,5.141
7244,11/21/19 08:04:58 PM,97.438,5.141
7245,11/21/19 08:14:58 PM,97.427,5.141
7246,11/21/19 08:24:58 PM,97.395,5.141
7247,11/21/19 08:34:58 PM,97.416,5.141
7248,11/21/19 08:44:58 PM,97.395,5.141
7249,11/21/19 08:54:58 PM,97.374,5.141
7250,11/21/19 09:04:58 PM,97.363,5.141
7251,11/21/19 09:14:58 PM,97.342,5.141
7252,11/21/19 09:24:58 PM,97.342,5.141
7253,11/21/19 09:34:58 PM,97.342,5.141
7254,11/21/19 09:44:58 PM,97.320,5.141
7255,11/21/19 09:54:58 PM,97.310,5.141
7256,11/21/19 10:04:58 PM,97.299,5.141
7257,11/21/19 10:14:58 PM,97.299,5.141
7258,11/21/19 10:24:58 PM,97.278,5.141
7259,11/21/19 10:34:58 PM,97.267,5.141
7260,11/21/19 10:44:58 PM,97.235,5.141
7261,11/21/19 10:54:58 PM,97.256,5.141
7262,11/21/19 11:04:58 PM,97.246,5.141
7263,11/21/19 11:14:58 PM,97.235,5.141
7264,11/21/19 11:24:58 PM,97.214,5.141
7265,11/21/19 11:34:58 PM,97.203,5.141
7266,11/21/19 11:44:58 PM,97.192,5.141
7267,11/21/19 11:54:58 PM,97.192,5.141
7268,11/22/19 12:04:58 AM,97.182,5.141
7269,11/22/19 12:14:58 AM,97.182,5.141
7270,11/22/19 12:24:58 AM,97.150,5.141
7271,11/22/19 12:34:58 AM,97.139,5.141
7272,11/22/19 12:44:58 AM,97.097,5.141
7273,11/22/19 12:54:58 AM,97.075,5.141
7274,11/22/19 01:04:58 AM,97.065,5.141
7275,11/22/19 01:14:58 AM,97.033,5.141
7276,11/22/19 01:24:58 AM,96.937,5.141
7277,11/22/19 01:34:58 AM,96.851,5.141
7278,11/22/19 01:44:58 AM,96.894,5.141
7279,11/22/19 01:54:58 AM,96.947,5.141
7280,11/22/19 02:04:58 AM,96.926,5.141
7281,11/22/19 02:14:58 AM,96.915,5.141
7282,11/22/19 02:24:58 AM,96.883,5.141
7283,11/22/19 02:34:58 AM,96.873,5.141
7284,11/22/19 02:44:58 AM,96.862,5.141
7285,11/22/19 02:54:58 AM,96.894,5.141
7286,11/22/19 03:04:58 AM,96.830,5.141
7287,11/22/19 03:14:58 AM,96.798,5.141
7288,11/22/19 03:24:58 AM,96.787,5.141
7289,11/22/19 03:34:58 AM,96.745,5.141
7290,11/22/19 03:44:58 AM,96.734,5.141
7291,11/22/19 03:54:58 AM,96.724,5.141
7292,11/22/19 04:04:58 AM,96.702,5.141
7293,11/22/19 04:14:58 AM,96.692,5.141
7294,11/22/19 04:24:58 AM,96.702,5.141
7295,11/22/19 04:34:58 AM,96.670,5.141
7296,11/22/19 04:44:58 AM,96.660,5.141
7297,11/22/19 04:54:58 AM,96.638,5.141
7298,11/22/19 05:04:58 AM,96.606,5.141
7299,11/22/19 05:14:58 AM,96.585,5.141
7300,11/22/19 05:24:58 AM,96.585,5.141
7301,11/22/19 05:34:58 AM,96.564,5.141
7302,11/22/19 05:44:58 AM,96.542,5.141
7303,11/22/19 05:54:58 AM,96.521,5.141
7304,11/22/19 06:04:58 AM,96.521,5.141
7305,11/22/19 06:14:58 AM,96.510,5.141
7306,11/22/19 06:24:58 AM,96.489,5.141
7307,11/22/19 06:34:58 AM,96.457,5.141
7308,11/22/19 06:44:58 AM,96.436,5.141
7309,11/22/19 06:54:58 AM,96.425,5.141
7310,11/22/19 07:04:58 AM,96.425,5.141
7311,11/22/19 07:14:58 AM,96.436,5.141
7312,11/22/19 07:24:58 AM,96.393,5.141
7313,11/22/19 07:34:58 AM,96.393,5.141
7314,11/22/19 07:44:58 AM,96.383,5.141
7315,11/22/19 07:54:58 AM,96.383,5.141
7316,11/22/19 08:04:58 AM,96.329,5.141
7317,11/22/19 08:14:58 AM,96.276,5.141
7318,11/22/19 08:24:58 AM,96.287,5.141
7319,11/22/19 08:34:58 AM,96.265,5.141
7320,11/22/19 08:44:58 AM,96.223,5.141
7321,11/22/19 08:54:58 AM,96.233,5.141
7322,11/22/19 09:04:58 AM,96.244,5.141
7323,11/22/19 09:14:58 AM,96.255,5.141
7324,11/22/19 09:24:58 AM,96.265,5.141
7325,11/22/19 09:34:58 AM,96.265,5.141
7326,11/22/19 09:44:58 AM,96.201,5.141
7327,11/22/19 09:54:58 AM,96.169,5.141
7328,11/22/19 10:04:58 AM,96.169,5.141
7329,11/22/19 10:14:58 AM,96.148,5.141
7330,11/22/19 10:24:58 AM,96.116,5.141
7331,11/22/19 10:34:58 AM,96.127,5.141
7332,11/22/19 10:44:58 AM,96.084,5.141
7333,11/22/19 10:54:58 AM,96.052,5.141
7334,11/22/19 11:04:58 AM,96.063,5.141
7335,11/22/19 11:14:58 AM,96.042,5.141
7336,11/22/19 11:24:58 AM,96.020,5.141
7337,11/22/19 11:34:58 AM,95.999,5.141
7338,11/22/19 11:44:58 AM,95.978,5.141
7339,11/22/19 11:54:58 AM,95.946,5.141
7340,11/22/19 12:04:58 PM,95.946,5.141
7341,11/22/19 12:14:58 PM,95.946,5.141
7342,11/22/19 12:24:58 PM,95.914,5.141
7343,11/22/19 12:34:58 PM,95.914,5.141
7344,11/22/19 12:44:58 PM,95.935,5.141
7345,11/22/19 12:54:58 PM,95.967,5.141
7346,11/22/19 01:04:58 PM,96.020,5.141
7347,11/22/19 01:14:58 PM,96.095,5.141
7348,11/22/19 01:24:58 PM,96.159,5.141
7349,11/22/19 01:34:58 PM,96.191,5.141
7350,11/22/19 01:44:58 PM,96.223,5.141
7351,11/22/19 01:54:58 PM,96.244,5.141
7352,11/22/19 02:04:58 PM,96.223,5.141
7353,11/22/19 02:14:58 PM,96.231,5.037
7354,11/22/19 02:24:58 PM,96.242,5.037
7355,11/22/19 02:34:58 PM,96.242,5.037
7356,11/22/19 02:44:58 PM,96.188,5.037
7357,11/22/19 02:54:58 PM,96.188,5.037
7358,11/22/19 03:04:58 PM,96.178,5.037
7359,11/22/19 03:14:58 PM,96.167,5.037
7360,11/22/19 03:24:58 PM,96.167,5.037
7361,11/22/19 03:34:58 PM,96.167,5.037
7362,11/22/19 03:44:58 PM,96.167,5.037
7363,11/22/19 03:54:58 PM,96.146,5.037
7364,11/22/19 04:04:58 PM,96.133,4.934
7365,11/22/19 04:14:58 PM,96.133,4.934
7366,11/22/19 04:24:58 PM,96.101,4.934
7367,11/22/19 04:34:58 PM,96.133,4.934
7368,11/22/19 04:44:58 PM,96.122,4.934
7369,11/22/19 04:54:58 PM,96.122,4.934
7370,11/22/19 05:04:58 PM,96.133,4.934
7371,11/22/19 05:14:58 PM,96.143,4.934
7372,11/22/19 05:24:58 PM,96.111,4.934
7373,11/22/19 05:34:58 PM,96.122,4.934
7374,11/22/19 05:44:58 PM,96.101,4.934
7375,11/22/19 05:54:58 PM,96.165,4.934
7376,11/22/19 06:04:58 PM,96.165,4.934
7377,11/22/19 06:14:58 PM,96.186,4.934
7378,11/22/19 06:24:58 PM,96.175,4.934
7379,11/22/19 06:34:58 PM,96.186,4.934
7380,11/22/19 06:44:58 PM,96.250,4.934
7381,11/22/19 06:54:58 PM,96.282,4.934
7382,11/22/19 07:04:58 PM,96.271,4.934
7383,11/22/19 07:14:58 PM,96.314,4.934
7384,11/22/19 07:24:58 PM,96.346,4.934
7385,11/22/19 07:34:58 PM,96.367,4.934
7386,11/22/19 07:44:58 PM,96.367,4.934
7387,11/22/19 07:54:58 PM,96.367,4.934
7388,11/22/19 08:04:58 PM,96.378,4.934
7389,11/22/19 08:14:58 PM,96.431,4.934
7390,11/22/19 08:24:58 PM,96.452,4.934
7391,11/22/19 08:34:58 PM,96.463,4.934
7392,11/22/19 08:44:58 PM,96.484,4.934
7393,11/22/19 08:54:58 PM,96.506,4.934
7394,11/22/19 09:04:58 PM,96.516,4.934
7395,11/22/19 09:14:58 PM,96.538,4.934
7396,11/22/19 09:24:58 PM,96.527,4.934
7397,11/22/19 09:34:58 PM,96.506,4.934
7398,11/22/19 09:44:58 PM,96.519,5.037
7399,11/22/19 09:54:58 PM,96.538,4.934
7400,11/22/19 10:04:58 PM,96.540,5.037
7401,11/22/19 10:14:58 PM,96.538,4.934
7402,11/22/19 10:24:58 PM,96.572,5.037
7403,11/22/19 10:34:58 PM,96.572,5.037
7404,11/22/19 10:44:58 PM,96.572,5.037
7405,11/22/19 10:54:58 PM,96.583,5.037
7406,11/22/19 11:04:58 PM,96.583,5.037
7407,11/22/19 11:14:58 PM,96.604,5.037
7408,11/22/19 11:24:58 PM,96.604,5.037
7409,11/22/19 11:34:58 PM,96.583,5.037
7410,11/22/19 11:44:58 PM,96.583,5.037
7411,11/22/19 11:54:58 PM,96.583,5.037
7412,11/23/19 12:04:58 AM,96.615,5.037
7413,11/23/19 12:14:58 AM,96.636,5.037
7414,11/23/19 12:24:58 AM,96.647,5.037
7415,11/23/19 12:34:58 AM,96.679,5.037
7416,11/23/19 12:44:58 AM,96.710,5.037
7417,11/23/19 12:54:58 AM,96.710,5.037
7418,11/23/19 01:04:58 AM,96.710,5.037
7419,11/23/19 01:14:58 AM,96.710,5.037
7420,11/23/19 01:24:58 AM,96.732,5.037
7421,11/23/19 01:34:58 AM,96.764,5.037
7422,11/23/19 01:44:58 AM,96.764,5.037
7423,11/23/19 01:54:58 AM,96.774,5.037
7424,11/23/19 02:04:58 AM,96.796,5.037
7425,11/23/19 02:14:58 AM,96.785,5.037
7426,11/23/19 02:24:58 AM,96.796,5.037
7427,11/23/19 02:34:58 AM,96.806,5.037
7428,11/23/19 02:44:58 AM,96.817,5.037
7429,11/23/19 02:54:58 AM,96.817,5.037
7430,11/23/19 03:04:58 AM,96.838,5.037
7431,11/23/19 03:14:58 AM,96.838,5.037
7432,11/23/19 03:24:58 AM,96.828,5.037
7433,11/23/19 03:34:58 AM,96.838,5.037
7434,11/23/19 03:44:58 AM,96.817,5.037
7435,11/23/19 03:54:58 AM,96.828,5.037
7436,11/23/19 04:04:58 AM,96.860,5.037
7437,11/23/19 04:14:58 AM,96.849,5.037
7438,11/23/19 04:24:58 AM,96.881,5.037
7439,11/23/19 04:34:58 AM,96.881,5.037
7440,11/23/19 04:44:58 AM,96.881,5.037
7441,11/23/19 04:54:58 AM,96.902,5.037
7442,11/23/19 05:04:58 AM,96.913,5.037
7443,11/23/19 05:14:58 AM,96.902,5.037
7444,11/23/19 05:24:58 AM,96.913,5.037
7445,11/23/19 05:34:58 AM,96.913,5.037
7446,11/23/19 05:44:58 AM,96.924,5.037
7447,11/23/19 05:54:58 AM,96.945,5.037
7448,11/23/19 06:04:58 AM,96.934,5.037
7449,11/23/19 06:14:58 AM,96.956,5.037
7450,11/23/19 06:24:58 AM,96.913,5.037
7451,11/23/19 06:34:58 AM,96.924,5.037
7452,11/23/19 06:44:58 AM,96.924,5.037
7453,11/23/19 06:54:58 AM,96.924,5.037
7454,11/23/19 07:04:58 AM,96.902,5.037
7455,11/23/19 07:14:58 AM,96.913,5.037
7456,11/23/19 07:24:58 AM,96.924,5.037
7457,11/23/19 07:34:58 AM,96.956,5.037
7458,11/23/19 07:44:58 AM,96.956,5.037
7459,11/23/19 07:54:58 AM,96.988,5.037
7460,11/23/19 08:04:58 AM,97.009,5.037
7461,11/23/19 08:14:58 AM,97.009,5.037
7462,11/23/19 08:24:58 AM,96.998,5.037
7463,11/23/19 08:34:58 AM,97.030,5.037
7464,11/23/19 08:44:58 AM,97.062,5.037
7465,11/23/19 08:54:58 AM,97.094,5.037
7466,11/23/19 09:04:58 AM,97.094,5.037
7467,11/23/19 09:14:58 AM,97.137,5.037
7468,11/23/19 09:24:58 AM,97.147,5.037
7469,11/23/19 09:34:58 AM,97.158,5.037
7470,11/23/19 09:44:58 AM,97.147,5.037
7471,11/23/19 09:54:58 AM,97.137,5.037
7472,11/23/19 10:04:58 AM,97.137,5.037
7473,11/23/19 10:14:58 AM,97.115,5.037
7474,11/23/19 10:24:58 AM,97.094,5.037
7475,11/23/19 10:34:58 AM,97.094,5.037
7476,11/23/19 10:44:58 AM,97.094,5.037
7477,11/23/19 10:54:58 AM,97.083,5.037
7478,11/23/19 11:04:58 AM,97.083,5.037
7479,11/23/19 11:14:58 AM,97.062,5.037
7480,11/23/19 11:24:58 AM,97.062,5.037
7481,11/23/19 11:34:58 AM,97.041,5.037
7482,11/23/19 11:44:58 AM,96.998,5.037
7483,11/23/19 11:54:58 AM,97.020,5.037
7484,11/23/19 12:04:58 PM,97.041,5.037
7485,11/23/19 12:14:58 PM,97.041,5.037
7486,11/23/19 12:24:58 PM,97.030,5.037
7487,11/23/19 12:34:58 PM,97.009,5.037
7488,11/23/19 12:44:58 PM,96.977,5.037
7489,11/23/19 12:54:58 PM,96.977,5.037
7490,11/23/19 01:04:58 PM,96.964,4.934
7491,11/23/19 01:14:58 PM,96.932,4.934
7492,11/23/19 01:24:58 PM,96.934,5.037
7493,11/23/19 01:34:58 PM,96.934,5.037
7494,11/23/19 01:44:58 PM,96.911,4.934
7495,11/23/19 01:54:58 PM,96.921,4.934
7496,11/23/19 02:04:58 PM,96.892,5.037
7497,11/23/19 02:14:58 PM,96.892,5.037
7498,11/23/19 02:24:58 PM,96.913,5.037
7499,11/23/19 02:34:58 PM,96.934,5.037
7500,11/23/19 02:44:58 PM,96.924,5.037
7501,11/23/19 02:54:58 PM,96.945,5.037
7502,11/23/19 03:04:58 PM,96.945,5.037
7503,11/23/19 03:14:58 PM,96.945,5.037
7504,11/23/19 03:24:58 PM,96.934,5.037
7505,11/23/19 03:34:58 PM,96.924,5.037
7506,11/23/19 03:44:58 PM,96.934,5.037
7507,11/23/19 03:54:58 PM,96.913,5.037
7508,11/23/19 04:04:58 PM,96.934,5.037
7509,11/23/19 04:14:58 PM,96.902,5.037
7510,11/23/19 04:24:58 PM,96.902,5.037
7511,11/23/19 04:34:58 PM,96.913,5.037
7512,11/23/19 04:44:58 PM,96.924,5.037
7513,11/23/19 04:54:58 PM,96.881,5.037
7514,11/23/19 05:04:58 PM,96.892,5.037
7515,11/23/19 05:14:58 PM,96.849,5.037
7516,11/23/19 05:24:58 PM,96.870,5.037
7517,11/23/19 05:34:58 PM,96.849,5.037
7518,11/23/19 05:44:58 PM,96.806,5.037
7519,11/23/19 05:54:58 PM,96.806,5.037
7520,11/23/19 06:04:58 PM,96.796,5.037
7521,11/23/19 06:14:58 PM,96.785,5.037
7522,11/23/19 06:24:58 PM,96.796,5.037
7523,11/23/19 06:34:58 PM,96.764,5.037
7524,11/23/19 06:44:58 PM,96.764,5.037
7525,11/23/19 06:54:58 PM,96.732,5.037
7526,11/23/19 07:04:58 PM,96.700,5.037
7527,11/23/19 07:14:58 PM,96.732,5.037
7528,11/23/19 07:24:58 PM,96.742,5.037
7529,11/23/19 07:34:58 PM,96.753,5.037
7530,11/23/19 07:44:58 PM,96.774,5.037
7531,11/23/19 07:54:58 PM,96.753,5.037
7532,11/23/19 08:04:58 PM,96.785,5.037
7533,11/23/19 08:14:58 PM,96.774,5.037
7534,11/23/19 08:24:58 PM,96.774,5.037
7535,11/23/19 08:34:58 PM,96.753,5.037
7536,11/23/19 08:44:58 PM,96.732,5.037
7537,11/23/19 08:54:58 PM,96.732,5.037
7538,11/23/19 09:04:58 PM,96.721,5.037
7539,11/23/19 09:14:58 PM,96.732,5.037
7540,11/23/19 09:24:58 PM,96.732,5.037
7541,11/23/19 09:34:58 PM,96.721,5.037
7542,11/23/19 09:44:58 PM,96.700,5.037
7543,11/23/19 09:54:58 PM,96.700,5.037
7544,11/23/19 10:04:58 PM,96.700,5.037
7545,11/23/19 10:14:58 PM,96.668,5.037
7546,11/23/19 10:24:58 PM,96.647,5.037
7547,11/23/19 10:34:58 PM,96.615,5.037
7548,11/23/19 10:44:58 PM,96.604,5.037
7549,11/23/19 10:54:58 PM,96.561,5.037
7550,11/23/19 11:04:58 PM,96.561,5.037
7551,11/23/19 11:14:58 PM,96.551,5.037
7552,11/23/19 11:24:58 PM,96.529,5.037
7553,11/23/19 11:34:58 PM,96.508,5.037
7554,11/23/19 11:44:58 PM,96.519,5.037
7555,11/23/19 11:54:58 PM,96.497,5.037
7556,11/24/19 12:04:58 AM,96.519,5.037
7557,11/24/19 12:14:58 AM,96.508,5.037
7558,11/24/19 12:24:58 AM,96.497,5.037
7559,11/24/19 12:34:58 AM,96.487,5.037
7560,11/24/19 12:44:58 AM,96.455,5.037
7561,11/24/19 12:54:58 AM,96.444,5.037
7562,11/24/19 01:04:58 AM,96.433,5.037
7563,11/24/19 01:14:58 AM,96.455,5.037
7564,11/24/19 01:24:58 AM,96.433,5.037
7565,11/24/19 01:34:58 AM,96.412,5.037
7566,11/24/19 01:44:58 AM,96.380,5.037
7567,11/24/19 01:54:58 AM,96.369,5.037
7568,11/24/19 02:04:58 AM,96.338,5.037
7569,11/24/19 02:14:58 AM,96.338,5.037
7570,11/24/19 02:24:58 AM,96.327,5.037
7571,11/24/19 02:34:58 AM,96.338,5.037
7572,11/24/19 02:44:58 AM,96.327,5.037
7573,11/24/19 02:54:58 AM,96.316,5.037
7574,11/24/19 03:04:58 AM,96.327,5.037
7575,11/24/19 03:14:58 AM,96.316,5.037
7576,11/24/19 03:24:58 AM,96.306,5.037
7577,11/24/19 03:34:58 AM,96.284,5.037
7578,11/24/19 03:44:58 AM,96.284,5.037
7579,11/24/19 03:54:58 AM,96.263,5.037
7580,11/24/19 04:04:58 AM,96.220,5.037
7581,11/24/19 04:14:58 AM,96.210,5.037
7582,11/24/19 04:24:58 AM,96.178,5.037
7583,11/24/19 04:34:58 AM,96.167,5.037
7584,11/24/19 04:44:58 AM,96.199,5.037
7585,11/24/19 04:54:58 AM,96.220,5.037
7586,11/24/19 05:04:58 AM,96.252,5.037
7587,11/24/19 05:14:58 AM,96.242,5.037
7588,11/24/19 05:24:58 AM,96.252,5.037
7589,11/24/19 05:34:58 AM,96.252,5.037
7590,11/24/19 05:44:58 AM,96.220,5.037
7591,11/24/19 05:54:58 AM,96.220,5.037
7592,11/24/19 06:04:58 AM,96.199,5.037
7593,11/24/19 06:14:58 AM,96.178,5.037
7594,11/24/19 06:24:58 AM,96.135,5.037
7595,11/24/19 06:34:58 AM,96.156,5.037
7596,11/24/19 06:44:58 AM,96.124,5.037
7597,11/24/19 06:54:58 AM,96.114,5.037
7598,11/24/19 07:04:58 AM,96.103,5.037
7599,11/24/19 07:14:58 AM,96.082,5.037
7600,11/24/19 07:24:58 AM,96.050,5.037
7601,11/24/19 07:34:58 AM,96.028,5.037
7602,11/24/19 07:44:58 AM,96.007,5.037
7603,11/24/19 07:54:58 AM,95.986,5.037
7604,11/24/19 08:04:58 AM,95.965,5.037
7605,11/24/19 08:14:58 AM,95.943,5.037
7606,11/24/19 08:24:58 AM,95.954,5.037
7607,11/24/19 08:34:58 AM,95.922,5.037
7608,11/24/19 08:44:58 AM,95.933,5.037
7609,11/24/19 08:54:58 AM,95.911,5.037
7610,11/24/19 09:04:58 AM,95.901,5.037
7611,11/24/19 09:14:58 AM,95.890,5.037
7612,11/24/19 09:24:58 AM,95.879,5.037
7613,11/24/19 09:34:58 AM,95.858,5.037
7614,11/24/19 09:44:58 AM,95.837,5.037
7615,11/24/19 09:54:58 AM,95.826,5.037
7616,11/24/19 10:04:58 AM,95.815,5.037
7617,11/24/19 10:14:58 AM,95.794,5.037
7618,11/24/19 10:24:58 AM,95.794,5.037
7619,11/24/19 10:34:58 AM,95.794,5.037
7620,11/24/19 10:44:58 AM,95.773,5.037
7621,11/24/19 10:54:58 AM,95.773,5.037
7622,11/24/19 11:04:58 AM,95.773,5.037
7623,11/24/19 11:14:58 AM,95.741,5.037
7624,11/24/19 11:24:58 AM,95.730,5.037
7625,11/24/19 11:34:58 AM,95.709,5.037
7626,11/24/19 11:44:58 AM,95.688,5.037
7627,11/24/19 11:54:58 AM,95.645,5.037
7628,11/24/19 12:04:58 PM,95.634,5.037
7629,11/24/19 12:14:58 PM,95.613,5.037
7630,11/24/19 12:24:58 PM,95.570,5.037
7631,11/24/19 12:34:58 PM,95.549,5.037
7632,11/24/19 12:44:58 PM,95.528,5.037
7633,11/24/19 12:54:58 PM,95.506,5.037
7634,11/24/19 01:04:58 PM,95.464,5.037
7635,11/24/19 01:14:58 PM,95.453,5.037
7636,11/24/19 01:24:58 PM,95.421,5.037
7637,11/24/19 01:34:58 PM,95.410,5.037
7638,11/24/19 01:44:58 PM,95.400,5.037
7639,11/24/19 01:54:58 PM,95.379,5.037
7640,11/24/19 02:04:58 PM,95.357,5.037
7641,11/24/19 02:14:58 PM,95.325,5.037
7642,11/24/19 02:24:58 PM,95.315,5.037
7643,11/24/19 02:34:58 PM,95.304,5.037
7644,11/24/19 02:44:58 PM,95.283,5.037
7645,11/24/19 02:54:58 PM,95.261,5.037
7646,11/24/19 03:04:58 PM,95.251,5.037
7647,11/24/19 03:14:58 PM,95.272,5.037
7648,11/24/19 03:24:58 PM,95.272,5.037
7649,11/24/19 03:34:58 PM,95.259,4.934
7650,11/24/19 03:44:58 PM,95.238,4.934
7651,11/24/19 03:54:58 PM,95.270,4.934
7652,11/24/19 04:04:58 PM,95.280,4.934
7653,11/24/19 04:14:58 PM,95.323,4.934
7654,11/24/19 04:24:58 PM,95.312,4.934
